longitude,latitude,collection_date,days
9.95094462716765,19.5134629969135,2021.0055,5611
19.8948685252067,12.8940489404253,2021.016,5615
13.4424799049751,4.77042599914763,2021.028,5619
6.34331091055053,17.8402662070435,2021.076,5637
19.3356819782486,5.91616078707734,2021.0915,5643
2.09209659067077,9.36597130100135,2021.1325,5658
13.331769146986,3.296598644906,2021.1505,5664
8.37923802319942,8.03011024537608,2021.1955,5681
-0.452871096109514,7.47814604205229,2021.235,5695
11.3685976112263,4.96956877754834,2021.2395,5697
2.83219399182954,14.3072667875503,2021.2405,5697
19.1652463346618,5.87224286092743,2021.2545,5702
0.184224552867833,18.3959877809314,2021.2575,5703
16.2896218364485,7.57666860750153,2021.2635,5705
1.19874133750871,12.0470115062967,2021.279,5711
-3.55448464821469,14.3577991007002,2021.2795,5711
-2.02591409600845,10.4057172212965,2021.2895,5715
13.7190586932956,3.13338326664864,2021.3085,5722
-2.06809553759546,9.03503013298259,2021.3485,5736
10.0405705027304,15.7755239752459,2021.3915,5752
1.94834584596479,15.2628757514402,2021.409,5759
18.6927217577917,8.87003029282088,2021.42,5763
-5.72331810095223,14.708928043797,2021.4695,5781
16.5966105476562,8.33373947126604,2021.4995,5792
2.31293898872553,18.7171883580975,2021.51,5795
11.7726248816337,3.39539769431326,2021.531,5803
14.6688013930283,4.94587530444979,2021.54,5806
16.6661417371877,12.0405164182726,2021.5815,5822
0.170788592856924,6.4729062337736,2021.5925,5826
11.991803798342,21.8300084312677,2021.5945,5826
15.5653843882264,4.06316930959403,2021.595,5826
18.4829617290306,9.24215143867913,2021.6005,5828
11.8815191967502,5.52992407270641,2021.62,5836
18.1673583586788,12.2522828963455,2021.6365,5842
18.8368394848729,12.5607323201168,2021.6695,5854
4.489043189796,15.375272198686,2021.725,5874
16.2514991332927,11.6547204694001,2021.7405,5880
12.6448785721441,21.2362249635817,2021.7955,5900
3.69318881988422,16.1097908828687,2021.803,5902
17.1113233429726,13.7783223495988,2021.826,5911
17.6732795913732,4.85038809280414,2021.873,5928
7.66311584887626,11.1593972335716,2021.8885,5934
12.8064252510371,5.54576169035512,2021.891,5935
13.5622132872762,4.72419218393475,2021.8925,5935
12.241248398405,3.47947434557694,2021.9085,5941
-0.366120590206786,16.0207361934418,2021.9275,5948
14.4421624408301,4.14277571312714,2021.9385,5952
1.53640499635456,17.6498340585728,2021.9695,5963
-1.20497039676156,5.68681759169503,2021.9805,5967
12.5596133798862,5.43692019374472,2021.981,5967
-0.688594483811656,11.2840534798137,2021.9855,5969
18.3968928151755,5.2955962145277,2022.0715,6001
-1.02702090630982,8.32222854603316,2022.1175,6017
-1.84233341711466,10.0089332376788,2022.1665,6035
18.1591944119878,10.3842241069777,2022.171,6037
17.230561534335,7.00913995653017,2022.191,6044
16.708282347355,4.97543689428837,2022.2235,6056
18.9844763989868,7.65416010600241,2022.252,6066
0.508618959769995,14.7315923937873,2022.276,6075
14.3383901819856,3.65203279981103,2022.28,6077
-0.0571023183255059,8.74287440763853,2022.2955,6082
-10.1635188943611,9.7860043704329,2022.2965,6083
13.1667548498041,8.18489874808555,2022.314,6089
14.0223969355016,3.34921730728594,2022.3905,6117
2.53211161893482,18.6154040051091,2022.408,6123
10.4623339205147,18.4683628404226,2022.411,6125
-5.52507517229956,18.000500881676,2022.439,6135
-8.03627354213197,9.8828027930077,2022.4515,6139
-2.84596854422171,13.3527840533283,2022.457,6141
-0.0452606786968133,17.054382101495,2022.5025,6158
-0.887920163138776,9.14494549910416,2022.5315,6169
5.06342202674246,18.3073934919034,2022.545,6173
-1.94134736529317,10.6444375295578,2022.563,6180
15.8581363610255,7.09206641099407,2022.564,6180
-0.517812793712383,18.0434496714164,2022.5735,6184
0.817925117439735,21.236675082775,2022.575,6184
-1.18012811627777,18.9577818398548,2022.584,6188
-1.92087906593137,8.57878526728537,2022.593,6191
-0.161116743288022,19.4277158939997,2022.605,6195
16.0267831214296,3.79102234319623,2022.6065,6196
0.792097631736159,20.9985385450602,2022.6065,6196
2.56514043642201,7.85218634592161,2022.625,6203
-1.73854440381419,14.9184321904814,2022.63,6205
-1.25559587808502,9.91122160854832,2022.6595,6215
12.8253772416111,6.50679351971581,2022.694,6228
-1.61346002773703,8.94984723098469,2022.701,6230
1.51157237564365,12.3655205340058,2022.7035,6231
-10.0139524029835,10.0711766732289,2022.73,6241
13.0387179170635,4.25956254193613,2022.743,6246
2.39191706752296,13.8058017980749,2022.7455,6247
16.0551413192822,3.31523954078392,2022.754,6250
-3.72670534952956,19.4804131624816,2022.756,6251
5.03966405039642,16.7658457820085,2022.7895,6263
0.878495172060709,14.5904637719267,2022.8085,6270
-11.3268494233089,10.8992515179445,2022.8375,6280
-0.792692808574891,7.19909814479653,2022.8445,6283
-7.94059193567081,11.675546045218,2022.856,6287
-7.81910473325687,11.7863350730811,2022.867,6291
-3.07550747273077,12.3580832388864,2022.8755,6294
16.8435560475447,11.0373696074433,2022.9415,6318
19.4857841147218,9.31115442043422,2022.9415,6318
-8.26832416088548,5.48866286258695,2022.959,6325
-0.348255345742836,18.7850679965799,2022.978,6332
16.1867511778272,12.4853449942828,2022.983,6333
